data_adi,data_detay,original_week_period,original_date_text,date
Balıkesir,64.34,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Bartın,167.86,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Batman,252.31,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Bayburt,465.14,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Bilecik,200.72,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Bingöl,300.96,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Bitlis,207.98,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Bolu,277.63,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Burdur,75.25,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Bursa,74.12,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Çanakkale,53.73,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Çankırı,182.41,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Çorum,217.68,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Denizli,77.62,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Diyarbakır,174.21,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Düzce,204.71,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Edirne,61.56,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Elazığ,412.95,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Erzincan,313.53,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Erzurum,291.05,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Eskişehir,263.72,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Gaziantep,235.87,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Giresun,193.22,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Gümüşhane,292.16,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Hakkari,131.19,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Hatay,154.7,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Iğdır,129.15,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Isparta,81.99,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
İstanbul,183.48,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
İzmir,43.26,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kahramanmaraş,208.96,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Karabük,318.13,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Karaman,338.54,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kars,136.88,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kastamonu,289.34,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kayseri,462.48,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kırıkkale,270.18,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kırklareli,57.5,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kırşehir,232.88,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kilis,366.97,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kocaeli,181.1,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Konya,391.15,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Kütahya,272.59,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Malatya,365.44,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Manisa,70.52,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Mardin,190.94,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Mersin,69.62,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Muğla,39.47,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Muş,279.73,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Nevşehir,275.12,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Niğde,306.02,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Ordu,176.91,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Osmaniye,184.67,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Rize,488.15,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Sakarya,225.0,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Samsun,211.71,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Siirt,84.27,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Sinop,249.01,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Sivas,349.12,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Şanlıurfa,220.35,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Şırnak,75.87,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Tekirdağ,114.7,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Tokat,237.51,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Trabzon,400.54,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Tunceli,173.77,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Uşak,97.72,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Van,57.34,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Yalova,97.08,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Yozgat,290.39,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Zonguldak,203.65,04 - 10  Eylül 2021,10  Eylül 2021,2021-09-10
Adana,148.67,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Adıyaman,267.37,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Afyon,228.11,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Ağrı,168.46,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Aksaray,298.34,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Amasya,212.82,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Ankara,343.08,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Antalya,47.29,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Ardahan,103.99,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Artvin,273.74,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Aydın,45.48,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Balıkesir,80.87,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Bartın,223.64,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Batman,205.07,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Bayburt,393.11,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Bilecik,259.7,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Bingöl,280.73,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Bitlis,182.91,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Bolu,310.99,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Burdur,111.95,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Bursa,135.86,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Çanakkale,88.08,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Çankırı,244.25,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Çorum,301.63,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Denizli,96.36,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Diyarbakır,154.48,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Düzce,316.42,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Edirne,82.4,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Elazığ,416.18,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Erzincan,400.97,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Erzurum,290.53,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Eskişehir,301.63,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Gaziantep,214.88,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Giresun,266.09,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Gümüşhane,317.57,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Hakkari,122.99,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Hatay,157.9,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Iğdır,115.74,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Isparta,125.82,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
İstanbul,229.92,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
İzmir,49.58,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kahramanmaraş,202.37,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Karabük,298.42,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Karaman,399.73,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kars,169.17,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kastamonu,461.77,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kayseri,472.26,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kırıkkale,433.08,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kırklareli,82.1,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kırşehir,297.48,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kilis,309.54,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kocaeli,260.91,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Konya,352.57,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Kütahya,337.44,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Malatya,485.64,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Manisa,137.46,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Mardin,138.76,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Mersin,68.92,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Muğla,43.17,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Muş,234.97,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Nevşehir,300.69,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Niğde,327.84,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Ordu,236.41,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Osmaniye,166.62,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Rize,476.25,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Sakarya,307.58,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Samsun,271.22,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Siirt,74.91,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Sinop,273.49,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Sivas,394.72,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Şanlıurfa,165.8,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Şırnak,54.11,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Tekirdağ,142.54,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Tokat,377.85,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Trabzon,538.61,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Tunceli,149.8,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Uşak,161.6,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Van,46.81,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Yalova,145.26,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Yozgat,404.92,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Zonguldak,361.63,11 - 17 Eylül 2021,17 Eylül 2021,2021-09-17
Adana,177.05,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Adıyaman,257.09,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Afyon,247.25,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Ağrı,200.4,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Aksaray,257.68,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Amasya,219.97,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Ankara,394.7,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Antalya,46.74,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Ardahan,159.11,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Artvin,255.46,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Aydın,46.56,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Balıkesir,97.8,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Bartın,306.06,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Batman,180.4,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Bayburt,285.68,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Bilecik,334.68,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Bingöl,314.8,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Bitlis,160.97,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Bolu,400.89,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Burdur,150.51,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Bursa,233.86,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Çanakkale,119.47,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Çankırı,293.62,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Çorum,325.58,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Denizli,98.37,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Diyarbakır,125.15,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Düzce,421.81,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Edirne,97.61,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Elazığ,355.98,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Erzincan,350.64,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Erzurum,312.68,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Eskişehir,287.23,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Gaziantep,167.67,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Giresun,251.83,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Gümüşhane,273.81,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Hakkari,131.54,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Hatay,164.4,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Iğdır,132.63,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Isparta,156.03,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
İstanbul,238.33,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
İzmir,49.01,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kahramanmaraş,218.29,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Karabük,362.87,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Karaman,348.35,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kars,255.51,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kastamonu,458.32,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kayseri,539.31,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kırıkkale,441.69,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kırklareli,98.69,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kırşehir,409.39,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kilis,290.63,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kocaeli,339.06,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Konya,300.13,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Kütahya,419.46,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Malatya,465.42,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Manisa,176.34,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Mardin,100.03,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Mersin,75.4,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Muğla,47.26,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Muş,224.75,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Nevşehir,326.93,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Niğde,378.38,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Ordu,289.99,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Osmaniye,152.58,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Rize,503.25,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Sakarya,354.29,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Samsun,287.52,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Siirt,53.46,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Sinop,237.92,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Sivas,378.53,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Şanlıurfa,125.19,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Şırnak,63.22,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Tekirdağ,140.14,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Tokat,365.3,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Trabzon,509.67,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Tunceli,119.84,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Uşak,213.03,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Van,41.5,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Yalova,187.28,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Yozgat,438.56,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Zonguldak,529.6,18 - 24  Eylül 2021,24  Eylül 2021,2021-09-24
Adana,202.64,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Adıyaman,245.55,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Afyon,233.54,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Ağrı,208.99,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Aksaray,155.79,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Amasya,228.62,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Ankara,363.69,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Antalya,39.83,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Ardahan,243.34,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Artvin,198.82,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Aydın,47.09,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Balıkesir,208.5,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Bartın,308.07,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Batman,121.56,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Bayburt,220.97,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Bilecik,287.59,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Bingöl,332.9,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Bitlis,154.7,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Bolu,372.62,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Burdur,180.84,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Bursa,363.75,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Çanakkale,130.37,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Çankırı,259.84,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Çorum,351.05,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Denizli,158.71,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Diyarbakır,105.75,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Düzce,460.22,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Edirne,171.18,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Elazığ,294.41,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Erzincan,324.62,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Erzurum,291.05,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Eskişehir,231.54,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Gaziantep,150.3,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Giresun,230.21,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Gümüşhane,220.18,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Hakkari,130.83,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Hatay,179.41,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Iğdır,140.58,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Isparta,173.52,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
İstanbul,252.11,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
İzmir,47.01,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kahramanmaraş,237.55,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Karabük,341.93,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Karaman,243.21,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kars,266.39,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kastamonu,445.83,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kayseri,402.83,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kırıkkale,383.2,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kırklareli,200.7,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kırşehir,352.61,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kilis,245.81,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kocaeli,374.86,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Konya,254.49,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Kütahya,435.24,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Malatya,360.35,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Manisa,205.29,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Mardin,76.4,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Mersin,138.86,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Muğla,40.07,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Muş,195.32,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Nevşehir,257.08,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Niğde,292.48,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Ordu,330.97,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Osmaniye,150.94,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Rize,399.29,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Sakarya,449.53,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Samsun,338.33,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Siirt,43.5,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Sinop,218.52,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Sivas,288.89,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Şanlıurfa,110.1,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Şırnak,51.88,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Tekirdağ,141.06,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Tokat,386.04,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Trabzon,436.75,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Tunceli,119.84,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Uşak,315.62,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Van,35.76,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Yalova,237.28,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Yozgat,366.03,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Zonguldak,557.17,25 Eylül - 1 Ekim 2021,1 Ekim 2021,2021-10-01
Adana,195.15,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Adıyaman,209.34,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Afyon,220.78,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Ağrı,201.14,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Aksaray,128.13,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Amasya,297.47,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Ankara,356.49,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Antalya,43.21,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Ardahan,350.45,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Artvin,225.96,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Aydın,49.24,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Balıkesir,241.48,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Bartın,321.64,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Batman,96.09,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Bayburt,179.47,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Bilecik,335.14,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Bingöl,330.41,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Bitlis,113.11,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Bolu,415.5,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Burdur,177.47,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Bursa,394.22,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
Çanakkale,142.55,2 - 8 Ekim 2021,8 Ekim 2021,2021-10-08
